Latitude,Longitude,Mode,FIPS,Distance
42.38212942,-71.02462886,T,250251000000,7.536307866
42.35985781,-71.06836911,T,250250000000,2.900384024
42.35035461,-71.08865746,T,250250000000,1.148172433
42.31536529,-71.03953323,T,250251000000,7.625005709
42.36222946,-71.06646446,T,250250000000,2.876725597
42.36061262,-71.1349062,T,250250000000,4.368830818
42.35409495,-71.07992794,T,250250000000,1.748162101
42.32118888,-71.10758238,T,250251000000,4.573185713
42.35207954,-71.15124194,T,250250000000,6.521214915
42.33839577,-71.15256869,T,250250000000,6.764920939
42.29792533,-71.11293564,T,250251000000,7.214429284
42.3358399,-71.03936904,T,250251000000,6.553926291
42.34299972,-71.14177744,T,250250000000,5.951252981
42.39818808,-70.98907062,T,250252000000,12.56777864
42.35795256,-71.06487535,T,250250000000,3.324052931
42.33389888,-71.10086205,T,250251000000,2.865505535
42.31760513,-71.10198556,T,250251000000,4.82900364
42.3232953,-71.11169398,T,250251000000,4.198829415
42.28831841,-71.16096585,T,250251000000,10.56253392
42.34332037,-71.0991223,T,250250000000,1.819872346
42.30230536,-71.1141846,T,250251000000,6.417169201
42.29720549,-71.0740437,T,250251000000,7.169983031
42.35220571,-71.16877417,T,250250000000,8.511790058
42.34108744,-71.06588515,T,250251000000,3.750682648
42.36757732,-71.05289744,T,250250000000,4.650668138
42.38691731,-71.00551268,T,250251000000,10.42679679
42.3359354,-71.04605507,T,250251000000,5.928453603
42.2945652,-71.07552207,T,250251000000,7.615257836
42.36440882,-71.06832238,T,250250000000,3.028767259
42.35358234,-71.12237881,T,250250000000,3.482587326
42.35317966,-71.13161194,T,250250000000,4.555356038
42.33732032,-71.0604563,T,250251000000,4.625158698
42.28182842,-71.15878568,T,250251000000,11.07552621
42.34501754,-71.08253662,T,250250000000,1.818306402
42.33871557,-71.05982036,T,250251000000,4.625158698
42.36433438,-71.06371873,T,250250000000,3.193262812
42.35197258,-71.061615,T,250251000000,3.78657291
42.2982446,-71.11204767,T,250251000000,7.214429284
42.27748632,-71.13521316,T,250251000000,9.537851131
42.27443046,-71.08490184,T,250251000000,9.506882946
42.31124759,-71.10789199,T,250251000000,5.257903489
42.35852237,-71.06699763,T,250250000000,2.968343746
42.3296582,-71.08278378,T,250251000000,3.448417892
42.37322801,-70.98338386,T,250252000000,12.66028905
42.35195368,-71.08546978,T,250250000000,1.276449558
42.39899521,-70.98886194,T,250252000000,12.76632875
42.38686288,-71.037091,T,250252000000,6.715531396
42.3280407,-71.10165298,T,250251000000,3.62756141
42.31381094,-71.08630272,T,250251000000,5.238193899
42.31086764,-71.0990817,T,250251000000,5.581209082
42.28081858,-71.15945326,T,250251000000,11.37098688
42.29860094,-71.05826618,T,250251000000,7.984827305
42.3622881,-71.06795056,T,250250000000,2.876725597
42.36024761,-71.13655654,T,250250000000,4.354254996
42.25526531,-71.11552943,T,250251000000,11.82929739
42.29615219,-71.085946,T,250251000000,7.003722483
42.30759444,-71.11903004,T,250251000000,6.287410301
42.33705858,-71.09538352,T,250251000000,2.644040907
42.38115877,-71.06335538,T,250250000000,4.085777465
42.34526596,-71.16522602,T,250250000000,8.393034157
42.34530806,-71.09931308,T,250250000000,1.819872346
42.34198671,-71.09846066,T,250250000000,1.979046084
42.34440477,-71.07063587,T,250251000000,3.286293862
42.33325131,-71.07309962,T,250251000000,3.546471837
42.3640027,-71.05370951,T,250250000000,4.349570832
42.31208249,-71.10936743,T,250251000000,5.257903489
42.40935985,-71.03225908,T,250252000000,8.959636283
42.35965657,-71.13394046,T,250250000000,4.354254996
42.27239851,-71.16556817,T,250251000000,12.46289371
42.38819284,-71.00491799,T,250251000000,10.42679679
42.3624285,-71.06460708,T,250250000000,3.303151736
42.35172009,-71.15352773,T,250250000000,6.521214915
42.34996563,-71.08315022,T,250250000000,1.606288254
42.34807164,-71.09005006,T,250250000000,1.215416895
42.36139846,-71.13508312,T,250250000000,4.368830818
42.28238574,-71.09880026,T,250251000000,8.627130045
42.3040852,-71.10507492,T,250251000000,5.968055781
42.3781813,-71.06654646,T,250250000000,3.529023226
42.36070781,-71.06731586,T,250250000000,2.900384024
42.35879489,-71.06272759,T,250250000000,3.846163317
42.33339584,-71.02583077,T,250251000000,7.842760872
42.33133054,-71.09894342,T,250251000000,3.199678655
42.3408339,-71.08326682,T,250251000000,2.48081424
42.30133167,-71.08383154,T,250251000000,6.43363063
42.35058908,-71.14038403,T,250250000000,5.485704544
42.37205734,-70.97182053,T,250252000000,13.86421774
42.35440861,-71.06258193,T,250251000000,3.472611567
42.358025,-71.07010083,T,250250000000,2.799715144
42.31699469,-71.11194684,T,250251000000,5.308208266
42.30852617,-71.11052597,T,250251000000,5.787956807
42.34752801,-71.09192357,T,250250000000,1.390663282
42.34910501,-71.05238339,T,250251000000,4.625158698
42.24409798,-71.12394909,T,250251000000,12.96242221
42.34528893,-71.08916312,T,250250000000,1.751984252
42.34578051,-71.07562946,T,250251000000,2.473984238
42.29781801,-71.1629964,T,250251000000,10.24596422
42.34964276,-71.06346113,T,250251000000,3.691948422
42.34447054,-71.08086639,T,250250000000,2.208080035
42.34437099,-71.06908522,T,250251000000,3.286293862
42.35976747,-71.06613831,T,250250000000,3.100388865
42.27692331,-71.16361082,T,250251000000,12.00532226
42.4383459,-70.97095377,T,250252000000,15.30572424
42.3541043,-71.07688189,T,250250000000,1.748162101
42.33951627,-71.15102949,T,250250000000,6.764920939
42.33761497,-71.07406162,T,250251000000,3.459057662
42.35963408,-71.06598191,T,250250000000,3.100388865
42.3413052,-71.07067379,T,250251000000,3.133324277
42.34838322,-71.13204692,T,250250000000,4.398464092
42.34266822,-71.09728497,T,250250000000,1.979046084
42.34568776,-71.073788,T,250251000000,2.757165718
42.2595229,-71.1575684,T,250251000000,13.35748458
42.34208253,-71.08039345,T,250251000000,2.356965349
42.36445735,-71.06766274,T,250250000000,3.028767259
42.28403729,-71.1565497,T,250251000000,11.06301712
42.35033336,-71.13171753,T,250250000000,4.503995511
42.28080133,-71.17340655,T,250251000000,12.54535266
42.27955284,-71.13781495,T,250251000000,10.22213159
42.34759412,-71.07299725,T,250251000000,2.757165718
42.3246286,-71.05607638,T,250251000000,6.001347115
42.31651824,-71.05183995,T,250251000000,6.961074547
42.3190757,-71.073483,T,250251000000,5.056315096
42.28422184,-71.13549686,T,250251000000,9.317421971
42.33150349,-71.03919228,T,250251000000,6.759743236
42.3479735,-71.09117648,T,250250000000,1.215416895
42.33727575,-71.10335819,T,250250000000,2.432468138
42.36013663,-71.06786527,T,250250000000,2.900384024
42.27720063,-71.09500953,T,250251000000,9.087809882
42.29499476,-71.11719943,T,250251000000,7.891311887
42.3415801,-71.14823767,T,250250000000,6.451418988
42.30407818,-71.0587874,T,250251000000,7.221107818
42.36059932,-71.13363892,T,250250000000,4.368830818
42.30937052,-71.08238783,T,250251000000,5.88841569
42.2844235,-71.05976694,T,250251000000,9.281036926
42.35812537,-71.07241121,T,250250000000,2.428318455
42.34111728,-71.10880768,T,250250000000,2.432468138
42.34116008,-71.10699825,T,250250000000,2.432468138
42.35054332,-71.0937194,T,250250000000,0.994595435
42.34226817,-71.10462707,T,250250000000,2.432468138
42.35111689,-71.08824167,T,250250000000,1.148172433
42.34598002,-71.13897284,T,250250000000,5.138837977
42.34724811,-71.07783046,T,250250000000,2.187094154
42.33940459,-71.10191891,T,250250000000,2.432468138
42.34753842,-71.08647563,T,250250000000,1.818306402
42.30788622,-71.1192573,T,250251000000,6.287410301
42.35811002,-71.06712758,T,250250000000,2.968343746
42.35028177,-71.08752979,T,250250000000,1.148172433
42.34947679,-71.09702484,T,250250000000,0.994595435
42.315301,-71.03606613,T,250251000000,7.625005709
42.30492788,-71.11447368,T,250251000000,6.417169201
42.36072942,-71.06527566,T,250250000000,3.100388865
42.34904523,-71.07763155,T,250250000000,2.018129357
42.3524486,-71.08368679,T,250250000000,1.276449558
42.34823738,-71.09406049,T,250250000000,1.197175184
42.35109923,-71.08916215,T,250250000000,1.148172433
42.34781205,-71.10027407,T,250250000000,1.197175184
42.3569832,-71.06904136,T,250250000000,2.660221702
42.34870247,-71.09471539,T,250250000000,1.197175184
42.36457529,-71.06962934,T,250250000000,3.028767259
42.35601941,-71.1490309,T,250250000000,5.960942179
42.31522976,-71.10105025,T,250251000000,4.82900364
42.34990065,-71.08250945,T,250250000000,1.606288254
42.35213092,-71.08627121,T,250250000000,1.276449558
42.34250663,-71.09095085,T,250250000000,1.840948258
42.34959677,-71.09561635,T,250250000000,0.994595435
42.36096021,-71.06395296,T,250250000000,3.324052931
42.35022482,-71.08059748,T,250250000000,1.649281077
42.34065736,-71.09302036,T,250250000000,1.840948258
42.35059251,-71.08920341,T,250250000000,1.148172433
42.34533584,-71.15113702,T,250250000000,6.360242609
42.34968027,-71.0969479,T,250250000000,0.994595435
42.36281771,-71.06473966,T,250250000000,3.303151736
42.34936135,-71.13001002,T,250250000000,3.832440877
42.33742817,-71.14676306,T,250250000000,6.405962909
42.32661998,-71.08868367,T,250251000000,3.604334917
42.34840648,-71.09701083,T,250250000000,1.197175184
42.33493382,-71.08737014,T,250251000000,2.857295646
42.33951509,-71.08132458,T,250251000000,2.48081424
42.35021227,-71.09600718,T,250250000000,0.994595435
42.35771963,-71.07234244,T,250250000000,2.428318455
42.36926166,-71.03923422,T,250251000000,6.158731721
42.34959638,-71.09561086,T,250250000000,0.994595435
42.3635085,-71.06376008,T,250250000000,3.303151736
42.35147317,-71.0860638,T,250250000000,1.276449558
42.35151026,-71.08763211,T,250250000000,1.148172433
42.3641479,-71.06563539,T,250250000000,3.028767259
42.33978834,-71.09200769,T,250250000000,1.840948258
42.34767233,-71.09738459,T,250250000000,1.197175184
42.3412776,-71.09215783,T,250250000000,1.840948258
42.34736887,-71.06994141,T,250251000000,2.757165718
42.35090597,-71.09339445,T,250250000000,0.994595435
42.3407544,-71.10736362,T,250250000000,2.432468138
42.34934576,-71.07830676,T,250250000000,2.018129357
42.35929188,-71.10370713,WLK,250174000000,1.111084741
42.35710912,-71.10879192,WLK,250174000000,1.716018229
42.36284913,-71.08638555,WLK,250174000000,0.68143223
42.36665072,-71.08895413,WLK,250174000000,1.328618643
42.36516201,-71.08648764,WLK,250174000000,1.328618643
42.35671425,-71.11603333,WLK,250174000000,2.184564232
42.36908458,-71.10836631,WLK,250174000000,1.972831371
42.36246294,-71.09443615,WLK,250174000000,0.570497567
42.37665874,-71.1210689,WLK,250174000000,3.615656723
42.35464476,-71.10953283,WLK,250174000000,1.716018229
42.36621688,-71.09632036,WLK,250174000000,0.939858405
42.37868695,-71.09270377,WLK,250174000000,1.951205715
42.35830065,-71.08994879,WLK,250174000000,0.852588261
42.36274399,-71.09141623,WLK,250174000000,0.570497567
42.37015994,-71.1136248,WLK,250174000000,2.622093197
42.37033178,-71.08747109,WLK,250174000000,1.328618643
42.37168832,-71.10184815,WLK,250174000000,1.600790279
42.36318288,-71.10632386,WLK,250174000000,1.515813951
42.38740452,-71.10028909,WLK,250174000000,3.286159004
42.35673446,-71.1047225,WLK,250174000000,1.292386981
42.37198458,-71.10002572,WLK,250174000000,1.600790279
42.35900906,-71.08744847,WLK,250174000000,0.852588261
42.37109535,-71.10303105,WLK,250174000000,1.600790279
42.37030704,-71.08667774,WLK,250174000000,1.328618643
42.36079136,-71.1087063,WLK,250174000000,1.763787053
42.37236653,-71.08886124,WLK,250174000000,1.609403317
42.37195696,-71.08518943,WLK,250174000000,1.729924277
42.35925241,-71.08373525,WLK,250174000000,0.852588261
42.36514735,-71.09309091,WLK,250174000000,0.68143223
42.36534174,-71.086744,WLK,250174000000,1.328618643
42.37607696,-71.1006338,WLK,250174000000,1.903551071
42.36285098,-71.10114965,WLK,250174000000,0.714711821
42.36540565,-71.10946848,WLK,250174000000,1.777105695
42.36012105,-71.08882112,WLK,250174000000,0.852588261
42.36741939,-71.09523537,WLK,250174000000,0.68143223
42.3677627,-71.08466646,WLK,250174000000,1.328618643
42.35951857,-71.11474758,WLK,250174000000,2.202463349
42.37013006,-71.0775756,WLK,250174000000,2.042445627
42.36277068,-71.10608407,WLK,250174000000,1.515813951
42.36527339,-71.09642726,WLK,250174000000,0.939858405
42.36921475,-71.0923909,WLK,250174000000,1.263809294
42.36706779,-71.07960608,WLK,250174000000,1.562894915
42.36052861,-71.10669241,WLK,250174000000,1.111084741
42.36703811,-71.09421086,WLK,250174000000,0.68143223
42.3586567,-71.0942341,WLK,250174000000,0.761364729
42.37186717,-71.09283301,WLK,250174000000,1.263809294
42.35662312,-71.09423651,WLK,250174000000,0.364101878
42.3631532,-71.08160583,WLK,250174000000,1.562894915
42.36540672,-71.09632989,WLK,250174000000,0.939858405
42.36163837,-71.10456943,WLK,250174000000,1.111084741
42.35759623,-71.0931074,WLK,250174000000,0.364101878
42.36205995,-71.09330204,WLK,250174000000,0.570497567
42.3615822,-71.10523868,WLK,250174000000,1.111084741
42.35771551,-71.09899853,WLK,250174000000,0.761364729
42.36056551,-71.10482826,WLK,250174000000,1.111084741
42.3625317,-71.10454303,WLK,250174000000,1.111084741
42.37273284,-71.08216869,WLK,250174000000,1.729924277
42.36251651,-71.08638614,WLK,250174000000,0.68143223
42.36083839,-71.10661025,WLK,250174000000,1.111084741
42.36004478,-71.10348032,WLK,250174000000,1.111084741
42.35993072,-71.10666128,WLK,250174000000,1.111084741
42.37257999,-71.08357596,WLK,250174000000,1.729924277
42.35650127,-71.09502043,WLK,250174000000,0.364101878
42.35887001,-71.10087859,WLK,250174000000,1.111084741
42.35836072,-71.10179963,WLK,250174000000,1.111084741
42.36644672,-71.09139922,WLK,250174000000,0.878575455
42.35925502,-71.10105372,WLK,250174000000,1.111084741
42.36035718,-71.10631862,WLK,250174000000,1.111084741
42.35399518,-71.09705481,WLK,250174000000,0.761364729
42.36720368,-71.09632255,WLK,250174000000,0.939858405
42.3597438,-71.10695151,WLK,250174000000,1.111084741
42.36239746,-71.11679708,WLK,250174000000,2.164119761
42.36230371,-71.09924831,WLK,250174000000,0.714711821
42.36053647,-71.10532893,WLK,250174000000,1.111084741
42.359478,-71.10129604,WLK,250174000000,1.111084741
42.35591825,-71.09664324,WLK,250174000000,0.364101878
42.36462033,-71.08289666,WLK,250174000000,1.562894915
42.35958531,-71.09542694,WLK,250174000000,0.761364729
42.3567291,-71.09338359,WLK,250174000000,0.364101878
42.35609111,-71.09781729,WLK,250174000000,0.364101878
42.35732648,-71.09327844,WLK,250174000000,0.364101878
42.35421857,-71.09336052,WLK,250174000000,0.761364729
42.35697737,-71.09067056,WLK,250174000000,0.852588261
42.35746916,-71.09331144,WLK,250174000000,0.364101878
42.35375728,-71.09701949,WLK,250174000000,0.761364729
42.35316056,-71.10798364,WLK,250174000000,0.761364729
42.35838441,-71.10911167,WLK,250174000000,1.292386981
42.35522264,-71.10574745,WLK,250174000000,0.761364729
42.35716769,-71.08888319,WLK,250174000000,0.852588261
42.3551953,-71.09860353,WLK,250174000000,0.364101878
42.36498901,-71.08703246,WLK,250174000000,1.328618643
42.35410102,-71.09704031,WLK,250174000000,0.761364729
42.36020762,-71.07748972,WLK,250174000000,0.852588261
42.36038364,-71.09915527,WLK,250174000000,0.714711821
42.36174993,-71.08004104,WLK,250174000000,0.852588261
42.3563014,-71.09495255,WLK,250174000000,0.364101878
42.35631918,-71.09778526,WLK,250174000000,0.364101878
42.35529769,-71.095345,WLK,250174000000,0.761364729
42.36065726,-71.07922453,WLK,250174000000,0.852588261
42.36063975,-71.08430277,WLK,250174000000,0.852588261
42.35590285,-71.1014635,WLK,250174000000,0.761364729
42.35518907,-71.09955677,WLK,250174000000,0.761364729
42.36138323,-71.10230921,WLK,250174000000,1.111084741
42.35702384,-71.09449582,WLK,250174000000,0.364101878
42.35901017,-71.09796761,WLK,250174000000,0.761364729
42.35545341,-71.09846842,WLK,250174000000,0.364101878
42.35248863,-71.10745807,WLK,250174000000,0.761364729
42.35421144,-71.09314652,WLK,250174000000,0.761364729
42.3602779,-71.0906825,WLK,250174000000,0.852588261
42.35512437,-71.09674255,WLK,250174000000,0.761364729
42.35634304,-71.09697182,WLK,250174000000,0.364101878
42.35571022,-71.09720708,WLK,250174000000,0.364101878
42.35543777,-71.10194626,WLK,250174000000,0.761364729
42.35656431,-71.09544304,WLK,250174000000,0.364101878
42.3554574,-71.09795936,WLK,250174000000,0.364101878
42.35799044,-71.09302508,WLK,250174000000,0.364101878
42.35918083,-71.10364401,WLK,250174000000,1.111084741
42.35948756,-71.10411186,WLK,250174000000,1.111084741
42.35686075,-71.09442068,WLK,250174000000,0.364101878
42.36851083,-71.07900529,WLK,250174000000,1.562894915
42.36025031,-71.10631003,WLK,250174000000,1.111084741
42.3561438,-71.09823792,WLK,250174000000,0.364101878
42.3612356,-71.10292898,WLK,250174000000,1.111084741
42.35683273,-71.09787389,WLK,250174000000,0.761364729
42.35839082,-71.10814145,WLK,250174000000,1.292386981
42.35533067,-71.09783324,WLK,250174000000,0.364101878
42.36138832,-71.10470128,WLK,250174000000,1.111084741
42.3617499,-71.1042482,WLK,250174000000,1.111084741
42.35546055,-71.09826861,WLK,250174000000,0.364101878
42.35983966,-71.10477549,WLK,250174000000,1.111084741
42.35768775,-71.09445568,WLK,250174000000,0.364101878
42.3626064,-71.09067655,WLK,250174000000,0.852588261
42.3558836,-71.09696561,WLK,250174000000,0.364101878
42.35442257,-71.09184938,WLK,250174000000,0.761364729
42.35652038,-71.09680812,WLK,250174000000,0.364101878
42.35387114,-71.10762966,WLK,250174000000,0.761364729
42.35268266,-71.10397112,WLK,250174000000,0.761364729
42.35725095,-71.09487239,WLK,250174000000,0.364101878
42.35772898,-71.09350475,WLK,250174000000,0.364101878
42.35849024,-71.09760732,WLK,250174000000,0.761364729
42.35448712,-71.10467247,WLK,250174000000,0.761364729
42.35863825,-71.09440893,WLK,250174000000,0.761364729
42.35629139,-71.09728763,WLK,250174000000,0.364101878
42.36078929,-71.08157374,WLK,250174000000,0.852588261
42.36409782,-71.10055295,WLK,250174000000,0.570497567
42.36595102,-71.10025845,WLK,250174000000,0.939858405
42.3536532,-71.1055293,WLK,250174000000,0.761364729
42.35358606,-71.09806972,WLK,250174000000,0.761364729
42.35280753,-71.10559279,WLK,250174000000,0.761364729
42.35766305,-71.09343665,WLK,250174000000,0.364101878
42.35383693,-71.09922379,WLK,250174000000,0.761364729
42.36804831,-71.10094122,WLK,250174000000,1.200777879
42.35591064,-71.09557987,WLK,250174000000,0.364101878
42.35507619,-71.09791087,WLK,250174000000,0.364101878
42.35755906,-71.09699638,WLK,250174000000,0.761364729
42.356885,-71.09376658,WLK,250174000000,0.364101878
42.36130059,-71.08903766,WLK,250174000000,0.852588261
42.35612353,-71.09605257,WLK,250174000000,0.364101878
42.35825394,-71.08960951,WLK,250174000000,0.852588261
42.35659692,-71.09626524,WLK,250174000000,0.364101878
42.35472451,-71.10277971,WLK,250174000000,0.761364729
42.35873906,-71.1007138,WLK,250174000000,1.111084741
42.3568916,-71.09453609,WLK,250174000000,0.364101878
42.35757673,-71.09293437,WLK,250174000000,0.364101878
42.35577035,-71.09608512,WLK,250174000000,0.364101878
42.35762975,-71.09647914,WLK,250174000000,0.761364729
42.3610339,-71.10313696,WLK,250174000000,1.111084741
42.35786865,-71.09395237,WLK,250174000000,0.364101878
42.35633292,-71.09566446,WLK,250174000000,0.364101878
42.36192052,-71.08639232,WLK,250174000000,0.852588261
42.35689288,-71.09411557,WLK,250174000000,0.364101878
42.36398011,-71.10579084,WLK,250174000000,1.515813951
42.35559477,-71.10171504,WLK,250174000000,0.761364729
42.35673551,-71.09244011,WLK,250174000000,0.761364729
42.35690633,-71.09927958,WLK,250174000000,0.761364729
42.35695653,-71.1032325,WLK,250174000000,1.292386981
42.35546102,-71.09786142,WLK,250174000000,0.364101878
42.35666113,-71.09602896,WLK,250174000000,0.364101878
42.35538743,-71.09766881,WLK,250174000000,0.364101878
42.35577442,-71.10344029,WLK,250174000000,0.761364729
42.36785371,-71.08558,WLK,250174000000,1.328618643
42.35708582,-71.09723004,WLK,250174000000,0.761364729
42.35940848,-71.10238898,WLK,250174000000,1.111084741
42.35685917,-71.09338929,WLK,250174000000,0.364101878
42.3603791,-71.09883313,WLK,250174000000,0.714711821
42.36146376,-71.10067828,WLK,250174000000,0.714711821
42.35521212,-71.09077983,WLK,250174000000,0.852588261
42.35682333,-71.09354641,WLK,250174000000,0.364101878
42.36776993,-71.08812716,WLK,250174000000,1.328618643
42.35720199,-71.08316083,WLK,250174000000,0.852588261
42.35876938,-71.09368395,WLK,250174000000,0.761364729
42.35586165,-71.09989285,WLK,250174000000,0.761364729
42.3561187,-71.09697231,WLK,250174000000,0.364101878
42.35738473,-71.0950099,WLK,250174000000,0.364101878
42.36252985,-71.10044988,WLK,250174000000,0.714711821
42.35504885,-71.09788626,WLK,250174000000,0.761364729
42.36119336,-71.09787806,WLK,250174000000,0.714711821
42.37039086,-71.09057003,WLK,250174000000,1.252834916
42.35376949,-71.09981874,WLK,250174000000,0.761364729
42.35480162,-71.10033101,WLK,250174000000,0.761364729
42.35674875,-71.09306494,WLK,250174000000,0.364101878
42.36792501,-71.08005487,WLK,250174000000,1.562894915
42.3636064,-71.10161902,WLK,250174000000,0.714711821
42.35730529,-71.09427472,WLK,250174000000,0.364101878
42.35573484,-71.09501953,WLK,250174000000,0.761364729
42.36213789,-71.09945949,WLK,250174000000,0.714711821
42.35769952,-71.09396303,WLK,250174000000,0.364101878
42.35677736,-71.09344749,WLK,250174000000,0.364101878
42.35422164,-71.10275708,WLK,250174000000,0.761364729
42.36207922,-71.10740527,WLK,250174000000,1.515813951
42.35881363,-71.08480918,WLK,250174000000,0.852588261
42.36371993,-71.07902817,WLK,250174000000,1.562894915
42.36597336,-71.0958979,WLK,250174000000,0.939858405
42.35427352,-71.09531832,WLK,250174000000,0.761364729
42.3610681,-71.08275006,WLK,250174000000,0.852588261
42.3747443,-71.09265409,WLK,250174000000,1.951205715
42.35787546,-71.08863169,WLK,250174000000,0.852588261
42.35979178,-71.09857896,WLK,250174000000,0.714711821
42.36840357,-71.07967798,WLK,250174000000,1.562894915
42.35552639,-71.09718184,WLK,250174000000,0.364101878
42.36451316,-71.08518196,WLK,250174000000,1.562894915
42.35292978,-71.10367758,WLK,250174000000,0.761364729
42.35582894,-71.08701719,WLK,250174000000,0.852588261
42.36270405,-71.10435387,WLK,250174000000,1.111084741
42.35613026,-71.09671556,WLK,250174000000,0.364101878
42.35681507,-71.09397675,WLK,250174000000,0.364101878
42.35686844,-71.0957731,WLK,250174000000,0.364101878
42.36237586,-71.10367343,WLK,250174000000,1.111084741
42.35520156,-71.09588108,WLK,250174000000,0.761364729
42.36278595,-71.10338432,WLK,250174000000,0.714711821
42.36244234,-71.09424044,WLK,250174000000,0.570497567
42.35400566,-71.10708055,WLK,250174000000,0.761364729
42.35543899,-71.09768701,WLK,250174000000,0.364101878
42.35593508,-71.09389888,WLK,250174000000,0.761364729
42.35612265,-71.0962439,WLK,250174000000,0.364101878
42.35883873,-71.09158326,WLK,250174000000,0.852588261
42.35608372,-71.09247118,WLK,250174000000,0.761364729
42.35574426,-71.09827607,WLK,250174000000,0.364101878
42.35536633,-71.09830786,WLK,250174000000,0.364101878
42.35658827,-71.08784351,WLK,250174000000,0.852588261
42.36882663,-71.07932829,WLK,250174000000,1.562894915
42.35633943,-71.09124926,WLK,250174000000,0.852588261
42.35663629,-71.10118002,WLK,250174000000,0.761364729
42.35753173,-71.10016739,WLK,250174000000,0.761364729
42.3553244,-71.09727843,WLK,250174000000,0.364101878
42.37019693,-71.09094946,WLK,250174000000,1.263809294
42.3614099,-71.07645951,WLK,250174000000,0.852588261
42.35697216,-71.0952754,WLK,250174000000,0.364101878
42.35710261,-71.09362158,WLK,250174000000,0.364101878
42.35921415,-71.10175391,WLK,250174000000,1.111084741
42.35718659,-71.09261705,WLK,250174000000,0.364101878
42.3564403,-71.09540991,WLK,250174000000,0.364101878
42.35337733,-71.10907345,WLK,250174000000,0.761364729
42.35627813,-71.09673557,WLK,250174000000,0.364101878
42.35768547,-71.0949633,WLK,250174000000,0.761364729
42.36099474,-71.0870429,WLK,250174000000,0.852588261
42.36290605,-71.09353864,WLK,250174000000,0.570497567
42.35639728,-71.09694858,WLK,250174000000,0.364101878
42.35605694,-71.09872172,WLK,250174000000,0.364101878
42.372692,-71.09650075,WLK,250174000000,1.396256463
42.35573393,-71.09634182,WLK,250174000000,0.364101878
42.35586439,-71.09603887,WLK,250174000000,0.364101878
42.35610585,-71.09638198,WLK,250174000000,0.364101878
42.35613439,-71.10084035,WLK,250174000000,0.761364729
42.36499415,-71.09757787,WLK,250174000000,0.570497567
42.36189232,-71.08653835,WLK,250174000000,0.852588261
42.36203096,-71.08587858,WLK,250174000000,0.852588261
42.3580642,-71.09930592,WLK,250174000000,0.761364729
42.35619388,-71.09768783,WLK,250174000000,0.364101878
42.35818879,-71.08999737,WLK,250174000000,0.852588261
42.35887006,-71.10254819,WLK,250174000000,1.111084741
42.35313805,-71.10483114,WLK,250174000000,0.761364729
42.36119565,-71.10201667,WLK,250174000000,1.111084741
42.35664987,-71.0937065,WLK,250174000000,0.364101878
42.36535199,-71.08327715,WLK,250174000000,1.562894915
42.35602276,-71.09259562,WLK,250174000000,0.761364729
42.35621643,-71.09560763,WLK,250174000000,0.364101878
42.35802187,-71.10033292,WLK,250174000000,0.761364729
42.36246499,-71.09007647,WLK,250174000000,0.852588261
42.35946087,-71.09151495,WLK,250174000000,0.852588261
42.35358262,-71.10144941,WLK,250174000000,0.761364729
42.35774413,-71.09344089,WLK,250174000000,0.364101878
42.35720441,-71.09503661,WLK,250174000000,0.364101878
42.35683951,-71.09093823,WLK,250174000000,0.852588261
42.35920602,-71.10788808,WLK,250174000000,1.292386981
42.35773941,-71.09648546,WLK,250174000000,0.761364729
42.37377407,-71.0950213,WLK,250174000000,1.6007805
42.36128232,-71.10337569,WLK,250174000000,1.111084741
42.35927979,-71.09625149,WLK,250174000000,0.761364729
42.35974353,-71.09781778,WLK,250174000000,0.714711821
42.35620218,-71.09682924,WLK,250174000000,0.364101878
42.35690471,-71.09462791,WLK,250174000000,0.364101878
42.35369358,-71.10670027,WLK,250174000000,0.761364729
42.36479529,-71.11604581,WLK,250174000000,2.71712867
42.35933091,-71.10322217,WLK,250174000000,1.111084741
42.36322342,-71.10032302,WLK,250174000000,0.714711821
42.36004633,-71.10078768,WLK,250174000000,0.714711821
42.35677431,-71.0943089,WLK,250174000000,0.364101878
42.35563908,-71.09850555,WLK,250174000000,0.364101878
42.3582471,-71.10439769,WLK,250174000000,1.111084741
42.35944386,-71.09828249,WLK,250174000000,0.714711821
42.36033912,-71.1048221,WLK,250174000000,1.111084741
42.35667441,-71.09343581,WLK,250174000000,0.364101878
42.35501855,-71.09756596,WLK,250174000000,0.761364729
42.35690884,-71.09505605,WLK,250174000000,0.364101878
42.35684915,-71.09385791,WLK,250174000000,0.364101878
42.35773724,-71.1012641,WLK,250174000000,1.292386981
42.35590661,-71.09758748,WLK,250174000000,0.364101878
42.37043728,-71.08180434,WLK,250174000000,2.122896038
42.35557805,-71.09685626,WLK,250174000000,0.364101878
42.35836725,-71.09897264,WLK,250174000000,0.761364729
42.35526644,-71.0981041,WLK,250174000000,0.364101878
42.35570429,-71.10315615,WLK,250174000000,0.761364729
42.3606012,-71.10353019,WLK,250174000000,1.111084741
42.3606675,-71.08281984,WLK,250174000000,0.852588261
42.35303068,-71.10600184,WLK,250174000000,0.761364729
42.3615024,-71.08769954,WLK,250174000000,0.852588261
42.35538573,-71.09782185,WLK,250174000000,0.364101878
42.36856056,-71.0987291,WLK,250174000000,1.16990972
42.35641835,-71.09242861,WLK,250174000000,0.761364729
42.35972553,-71.08015073,WLK,250174000000,0.852588261
