Latitude,Longitude,Affiliation,FIPS,Distance
42.3598663,-71.09614072,U,250174000000,0.761364729
42.35538325,-71.09846496,U,250174000000,0.364101878
42.36122135,-71.0984267,U,250174000000,0.714711821
42.36213983,-71.09185734,U,250174000000,0.852588261
42.35653093,-71.09704421,U,250174000000,0.364101878
42.35303812,-71.1067828,U,250174000000,0.761364729
42.35415752,-71.10038777,U,250174000000,0.761364729
42.35559477,-71.10171504,U,250174000000,0.761364729
42.35351219,-71.10691438,U,250174000000,0.761364729
42.35516072,-71.09769998,U,250174000000,0.364101878
42.35546102,-71.09786142,U,250174000000,0.364101878
42.35861198,-71.09398838,U,250174000000,0.761364729
42.35538743,-71.09766881,U,250174000000,0.364101878
42.35577442,-71.10344029,U,250174000000,0.761364729
42.35708582,-71.09723004,U,250174000000,0.761364729
42.36279668,-71.10253408,U,250174000000,0.714711821
42.35499602,-71.0992705,U,250174000000,0.761364729
42.35334147,-71.10419934,U,250174000000,0.761364729
42.35733712,-71.09482384,U,250174000000,0.364101878
42.35584117,-71.0921764,U,250174000000,0.761364729
42.35620148,-71.09497191,U,250174000000,0.364101878
42.35600213,-71.09824939,U,250174000000,0.364101878
42.35737051,-71.09828996,U,250174000000,0.761364729
42.35639053,-71.09828258,U,250174000000,0.761364729
42.35586165,-71.09989285,U,250174000000,0.761364729
42.35619729,-71.10056788,U,250174000000,0.761364729
42.3561187,-71.09697231,U,250174000000,0.364101878
42.35738473,-71.0950099,U,250174000000,0.364101878
42.35856057,-71.09519206,U,250174000000,0.761364729
42.35445201,-71.09984295,U,250174000000,0.761364729
42.36587583,-71.10040918,U,250174000000,0.570497567
42.3555723,-71.09646426,U,250174000000,0.364101878
42.35960827,-71.09555929,U,250174000000,0.761364729
42.35405387,-71.09856631,U,250174000000,0.761364729
42.35702448,-71.09511646,U,250174000000,0.364101878
42.35685007,-71.09562609,U,250174000000,0.364101878
42.35623184,-71.09673913,U,250174000000,0.364101878
42.3623933,-71.09915745,U,250174000000,0.714711821
42.35562757,-71.09881587,U,250174000000,0.364101878
42.3547396,-71.09751109,U,250174000000,0.761364729
42.39064052,-71.10991579,U,250174000000,3.983653189
42.35674154,-71.09607732,U,250174000000,0.364101878
42.35389436,-71.10701805,U,250174000000,0.761364729
42.35634374,-71.0946451,U,250174000000,0.364101878
42.35390603,-71.10139914,U,250174000000,0.761364729
42.3590765,-71.09393977,U,250174000000,0.761364729
42.3610681,-71.08275006,U,250174000000,0.852588261
42.35545248,-71.09943071,U,250174000000,0.761364729
42.35787546,-71.08863169,U,250174000000,0.852588261
42.35667113,-71.09595433,U,250174000000,0.364101878
42.35894421,-71.08314437,U,250174000000,0.852588261
42.35685934,-71.09375455,U,250174000000,0.364101878
42.36149251,-71.09933331,U,250174000000,0.714711821
42.35604188,-71.0954989,U,250174000000,0.364101878
42.35782062,-71.08450691,U,250174000000,0.852588261
42.36005973,-71.09539627,U,250174000000,0.761364729
42.35677172,-71.09230585,U,250174000000,0.852588261
42.35604075,-71.09736255,U,250174000000,0.364101878
42.3549364,-71.0916473,U,250174000000,0.761364729
42.35497668,-71.09477991,U,250174000000,0.761364729
42.35833479,-71.0905418,U,250174000000,0.852588261
42.3615653,-71.08364397,U,250174000000,0.852588261
42.35536285,-71.10537842,U,250174000000,0.761364729
42.36079988,-71.0939864,U,250174000000,0.852588261
42.35763564,-71.0966084,U,250174000000,0.761364729
42.35543899,-71.09768701,U,250174000000,0.364101878
42.35610271,-71.09730977,U,250174000000,0.364101878
42.35348446,-71.10004526,U,250174000000,0.761364729
42.3557962,-71.09864001,U,250174000000,0.364101878
42.35483787,-71.0932339,U,250174000000,0.761364729
42.35592834,-71.09586221,U,250174000000,0.364101878
42.35982156,-71.09156023,U,250174000000,0.852588261
42.35605117,-71.09831677,U,250174000000,0.364101878
42.35679645,-71.09840585,U,250174000000,0.761364729
42.35596608,-71.09824486,U,250174000000,0.364101878
42.35621219,-71.0956543,U,250174000000,0.364101878
42.35326664,-71.10184111,U,250174000000,0.761364729
42.35592783,-71.09983381,U,250174000000,0.761364729
42.35436223,-71.10375173,U,250174000000,0.761364729
42.35633066,-71.0948717,U,250174000000,0.364101878
42.35645076,-71.09460425,U,250174000000,0.364101878
42.35775631,-71.09440193,U,250174000000,0.761364729
42.35710261,-71.09362158,U,250174000000,0.364101878
42.35718659,-71.09261705,U,250174000000,0.364101878
42.36635836,-71.10861849,U,250174000000,1.777105695
42.35753643,-71.09484914,U,250174000000,0.364101878
42.35783408,-71.09366129,U,250174000000,0.364101878
42.35337733,-71.10907345,U,250174000000,0.761364729
42.35724064,-71.09342669,U,250174000000,0.364101878
42.35537795,-71.09864014,U,250174000000,0.364101878
42.35659189,-71.10306293,U,250174000000,0.761364729
42.35935343,-71.08568594,U,250174000000,0.852588261
42.35929344,-71.09046196,U,250174000000,0.852588261
42.35451235,-71.09382867,U,250174000000,0.761364729
42.3590062,-71.0849694,U,250174000000,0.852588261
42.35610585,-71.09638198,U,250174000000,0.364101878
42.35746573,-71.08864397,U,250174000000,0.852588261
42.3544286,-71.09383259,U,250174000000,0.761364729
42.36362193,-71.08463389,U,250174000000,0.878575455
42.35619388,-71.09768783,U,250174000000,0.364101878
42.35361852,-71.09636535,U,250174000000,0.761364729
42.35759459,-71.09331276,U,250174000000,0.364101878
42.35697861,-71.09329836,U,250174000000,0.364101878
42.35664987,-71.0937065,U,250174000000,0.364101878
42.36271737,-71.10027846,U,250174000000,0.714711821
42.35602276,-71.09259562,U,250174000000,0.761364729
42.35695335,-71.0955313,U,250174000000,0.364101878
42.35604761,-71.09761076,U,250174000000,0.364101878
42.35406427,-71.09440319,U,250174000000,0.761364729
42.35958793,-71.08664904,U,250174000000,0.852588261
42.35577111,-71.09612249,U,250174000000,0.364101878
42.35720441,-71.09503661,U,250174000000,0.364101878
42.35617479,-71.09737509,U,250174000000,0.364101878
42.35616297,-71.09617906,U,250174000000,0.364101878
42.36396115,-71.09680258,U,250174000000,0.570497567
42.35594958,-71.09560759,U,250174000000,0.364101878
42.36062586,-71.08768653,U,250174000000,0.852588261
42.35927979,-71.09625149,U,250174000000,0.761364729
42.35560355,-71.10499894,U,250174000000,0.761364729
42.35748106,-71.09355408,U,250174000000,0.364101878
42.35369358,-71.10670027,U,250174000000,0.761364729
42.35628751,-71.10333311,U,250174000000,0.761364729
42.35932917,-71.09577024,U,250174000000,0.761364729
42.35611105,-71.09552187,U,250174000000,0.364101878
42.35732262,-71.09330328,U,250174000000,0.364101878
42.35672808,-71.09564935,U,250174000000,0.364101878
42.3567244,-71.09463821,U,250174000000,0.364101878
42.35644997,-71.09963868,U,250174000000,0.761364729
42.3560855,-71.0964893,U,250174000000,0.364101878
42.35667726,-71.09366086,U,250174000000,0.364101878
42.36132562,-71.0764674,U,250174000000,0.852588261
42.35733455,-71.09449764,U,250174000000,0.364101878
42.35716144,-71.09337802,U,250174000000,0.364101878
42.35300088,-71.10563037,U,250174000000,0.761364729
42.35684915,-71.09385791,U,250174000000,0.364101878
42.35553615,-71.09812802,U,250174000000,0.364101878
42.3553558,-71.10118053,U,250174000000,0.761364729
42.35525244,-71.09850269,U,250174000000,0.364101878
42.3532716,-71.09819331,U,250174000000,0.761364729
42.35988397,-71.09629563,U,250174000000,0.761364729
42.35662046,-71.10059275,U,250174000000,0.761364729
42.35431421,-71.10017143,U,250174000000,0.761364729
42.35419144,-71.09385145,U,250174000000,0.761364729
42.35952611,-71.08685313,U,250174000000,0.852588261
42.35364686,-71.1070301,U,250174000000,0.761364729
42.35537184,-71.09150552,U,250174000000,0.852588261
42.35859233,-71.09521278,U,250174000000,0.761364729
42.35648698,-71.09749295,U,250174000000,0.761364729
42.35651174,-71.09411662,U,250174000000,0.364101878
42.35792861,-71.09376243,U,250174000000,0.364101878
42.3560057,-71.09156792,U,250174000000,0.852588261
42.35713106,-71.09317495,U,250174000000,0.364101878
42.35635946,-71.10061515,U,250174000000,0.761364729
42.35615868,-71.09538764,U,250174000000,0.364101878
42.35661008,-71.09589826,U,250174000000,0.364101878
42.36278794,-71.09503041,U,250174000000,0.570497567
42.35362919,-71.10480334,U,250174000000,0.761364729
42.35693057,-71.10236636,U,250174000000,0.761364729
42.35554604,-71.09683275,U,250174000000,0.364101878
42.3537831,-71.09399878,U,250174000000,0.761364729
42.35825797,-71.09610059,U,250174000000,0.761364729
42.35739917,-71.0930974,U,250174000000,0.364101878
42.35515897,-71.1004538,U,250174000000,0.761364729
42.35749919,-71.09307467,U,250174000000,0.364101878
42.36191736,-71.08224381,U,250174000000,0.852588261
42.35716616,-71.09304261,U,250174000000,0.364101878
42.36078715,-71.09217568,U,250174000000,0.852588261
42.36150535,-71.08432423,U,250174000000,0.852588261
42.35617912,-71.0979749,U,250174000000,0.364101878
42.35621976,-71.09599544,U,250174000000,0.364101878
42.35556589,-71.09849019,U,250174000000,0.364101878
42.35594806,-71.09894331,U,250174000000,0.364101878
42.35777682,-71.09219677,U,250174000000,0.852588261
42.35564732,-71.10299989,U,250174000000,0.761364729
42.35653826,-71.09442095,U,250174000000,0.364101878
42.35736999,-71.10054179,U,250174000000,0.761364729
42.35611545,-71.09596341,U,250174000000,0.364101878
42.3597024,-71.08395619,U,250174000000,0.852588261
42.3555624,-71.09538175,U,250174000000,0.761364729
42.35633774,-71.0943178,U,250174000000,0.364101878
42.35665439,-71.09985224,U,250174000000,0.761364729
42.35679494,-71.09465914,U,250174000000,0.364101878
42.35282149,-71.1000023,U,250174000000,0.761364729
42.37841704,-71.09941364,U,250174000000,2.157775814
42.35740154,-71.0932765,U,250174000000,0.364101878
42.35480187,-71.09817563,U,250174000000,0.761364729
42.35644447,-71.09753164,U,250174000000,0.761364729
42.35589951,-71.09575515,U,250174000000,0.364101878
42.35680333,-71.10071991,U,250174000000,0.761364729
42.35652869,-71.09715242,U,250174000000,0.364101878
42.35749441,-71.09324231,U,250174000000,0.364101878
42.35433626,-71.10401101,U,250174000000,0.761364729
42.35368133,-71.09951033,U,250174000000,0.761364729
42.35819887,-71.08872345,U,250174000000,0.852588261
42.35836562,-71.08742961,U,250174000000,0.852588261
42.35669773,-71.09856163,U,250174000000,0.761364729
42.3550464,-71.09299555,U,250174000000,0.761364729
42.35542798,-71.09741558,U,250174000000,0.364101878
42.36093241,-71.08476304,U,250174000000,0.852588261
42.35817354,-71.09376284,U,250174000000,0.761364729
42.3591318,-71.08357509,U,250174000000,0.852588261
42.36396392,-71.1000114,U,250174000000,0.570497567
42.3566639,-71.09378559,U,250174000000,0.364101878
42.36064344,-71.08363077,U,250174000000,0.852588261
42.35717897,-71.09281441,U,250174000000,0.364101878
42.35634225,-71.09601644,U,250174000000,0.364101878
42.35824899,-71.0884411,U,250174000000,0.852588261
42.35709687,-71.09276477,U,250174000000,0.364101878
42.36227805,-71.08981614,U,250174000000,0.852588261
42.35715562,-71.09281853,U,250174000000,0.364101878
42.35536443,-71.10033296,U,250174000000,0.761364729
42.3545353,-71.0992631,U,250174000000,0.761364729
42.36204996,-71.08532566,U,250174000000,0.852588261
42.3568651,-71.09570515,U,250174000000,0.364101878
42.4033403,-71.11202977,U,250173000000,5.256755605
42.35314226,-71.10289744,U,250174000000,0.761364729
42.3528791,-71.09893854,U,250174000000,0.761364729
42.35595094,-71.09900283,U,250174000000,0.364101878
42.35715283,-71.09889561,U,250174000000,0.761364729
42.35370906,-71.10304442,U,250174000000,0.761364729
42.35758132,-71.09328182,U,250174000000,0.364101878
42.35482134,-71.09798936,U,250174000000,0.761364729
42.3552871,-71.1003217,U,250174000000,0.761364729
42.35999455,-71.08821559,U,250174000000,0.852588261
42.35373717,-71.1007882,U,250174000000,0.761364729
42.35914335,-71.08200325,U,250174000000,0.852588261
42.35769019,-71.0895144,U,250174000000,0.852588261
42.3561363,-71.09816818,U,250174000000,0.364101878
42.35528219,-71.09844214,U,250174000000,0.364101878
42.35700649,-71.09322006,U,250174000000,0.364101878
42.35570067,-71.09845869,U,250174000000,0.364101878
42.36249821,-71.09183814,U,250174000000,0.570497567
42.35635283,-71.09449895,U,250174000000,0.364101878
42.35769523,-71.11206099,U,250174000000,2.184564232
42.35708978,-71.09373596,U,250174000000,0.364101878
42.37061452,-71.10119984,U,250174000000,1.600790279
42.35650369,-71.09719307,U,250174000000,0.364101878
42.35657565,-71.09680286,U,250174000000,0.364101878
42.35693997,-71.09583095,U,250174000000,0.364101878
42.36163411,-71.08962499,U,250174000000,0.852588261
42.35874547,-71.09104633,U,250174000000,0.852588261
42.3552171,-71.09862222,U,250174000000,0.364101878
42.35708034,-71.09274383,U,250174000000,0.364101878
42.35443309,-71.10420661,U,250174000000,0.761364729
42.35578646,-71.09246005,U,250174000000,0.761364729
42.35549815,-71.09932995,U,250174000000,0.761364729
42.35657034,-71.08704376,U,250174000000,0.852588261
42.35597135,-71.09664696,U,250174000000,0.364101878
